service_request_id,service_request_parent_id,sap_notification_number,date_requested,case_age_days,service_name,case_record_type,date_closed,status,lat,lng,street_address,zipcode,council_district,comm_plan_code,comm_plan_name,park_name,case_origin,referred,public_description,iamfloc,floc
3302140,3301907,,2021-04-01T19:09:00,7,Traffic Signal On Flash,TSW,,In Process,32.85375871,-117.2537954,,,1,10,La Jolla,,Mobile,,Flashing red,SS-001857,SS-001857
3302141,3302094,,2021-04-01T19:10:00,0,Other,TSW,2021-04-01T00:00:00,Referred,32.727895,-117.1508167,,,3,1,Balboa Park,BALBOA PARK,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,Parks and Rec: Please dig out all the sediment from erosion and eucalyptus root damage so that the rest of the curb on Paseo de Oro can be re-painted red,SS-001857,SS-001857
3302142,,,2021-04-01T19:10:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.5713899,-117.0550661,"3758 Agosto St, San Diego, CA 92154, USA",,8,25,Otay Mesa-Nestor,,Web,,"Recycle was due for collection today, April 1, 2021 and the whole street was not collected all blue bins where left out full",,
3302143,3301711,,2021-04-01T19:10:00,7,Traffic Signal On Flash,TSW,,In Process,32.8447978,-117.2699289,,,1,10,La Jolla,,Mobile,,Flashing Red,SG-200932,SX-004075-005
3302144,,,2021-04-01T19:12:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.74661642,-117.1402909,3754 Louisiana St,,3,28,North Park,,Mobile,,Missed recycle collection,,
3302145,,,2021-04-01T19:13:00,0,Other,TSW,2021-04-01T00:00:00,Referred,32.73635,-117.157975,,,3,1,Balboa Park,,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,"Parks and Rec: please dig out the sediment and multch from the roadway on Quince Dr, east of Balboa Dr",SS-001857,SS-001857
3302146,,,2021-04-01T19:14:00,1,Graffiti Removal,TSW,2021-04-02T00:00:00,Referred,32.82938162,-117.2771408,,,1,10,La Jolla,,Mobile,This report has been referred to Graffiti ? SDGE Poles and Boxes at aesgraffitihotline4sdge@yahoo.com,,SS-001857,SS-001857
3302147,3302094,,2021-04-01T19:14:00,0,Other,TSW,2021-04-01T00:00:00,Referred,32.73638,-117.1576528,,,3,1,Balboa Park,BALBOA PARK,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,Parks and Rec: 2nd request for the flimsy and unsafe footbridge to be removed just below Quince Dr.,SS-001857,SS-001857
3302148,,,2021-04-01T19:14:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.7438017,-117.1307724,"3573 29th St, San Diego, CA 92104, USA",,3,28,North Park,,Web,,"Recycled bins not emptied on 29th Street between Capps and Dwight, east and west sides of street.",,
3302149,,,2021-04-01T19:15:00,7,Graffiti Removal - Code Enforcement,TSW,,In Process,32.82672771,-117.2744462,,,1,10,La Jolla,,Mobile,,,SS-001857,SS-001857
3302150,,,2021-04-01T19:15:00,1,Graffiti Removal,TSW,2021-04-02T00:00:00,Referred,32.73638,-117.1576528,,,3,1,Balboa Park,BALBOA PARK,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,Graffiti on old pipe in Balboa Park below Quince Dr,SS-031605,SS-031605
3302151,,,2021-04-01T19:16:00,7,72 Hour Violation,Parking,,New,32.76153,-117.1267,"4188 MEADE AV, San Diego, CA 92116, USA",92123,3,59,Mid-City:Normal Heights,,Mobile,,,SS-001857,SS-001857
3302152,,,2021-04-01T19:17:00,4,Encampment,Neighborhood Policing,2021-04-05T00:00:00,Closed,32.7869637,-117.0829478,"6301 Birchwood St, San Diego, CA 92120, USA",92123,7,20,Navajo,,Web,,Homeless person has been living in the breeze way of Palisades Presbyterian Church. Church will resume in person services and we would like him to move on and find a new place to stay.,SS-001857,SS-001857
3302153,,40300398974,2021-04-01T19:20:00,1,Pothole,TSW,2021-04-02T00:00:00,Closed,32.7723969,-117.1541865,,,7,19,Mission Valley,,Web,,"On Thursday, March 25, at approx. 10:00 p.m., I was on my way home (7974 Mission Center Ct., Unit A, San Diego, CA 92108-1464) when I hit a pothole northbound on Mission Center Rd. (just past Camino de la Reina) before crossing over the San Diego River. It completely surprised me as the illumination in that area, close to an overpass for the trolley, is not very good. The result is that I damaged both left tires (front and rear) and bent the left front wheel, which took the brunt of the impact. I have run-flat tires, so I was able to drive home, which was a half-mile away. I took my vehicle, a 2019 BMW 503i, to BMW of San Diego on Friday, March 26, and dropped it off for repairs. The service advisor, Samuel Ketenjian, called me later that morning to advise that I would need two new tires, which were in stock, but the left front wheel would have to be replaced. As the service center didn't have one in stock, one would have to be ordered. Also, I would need an alignment. The total bill is $1,786.00.",SS-018569-PV1,SS-018569-PV1
3302154,,,2021-04-01T19:20:00,0,Other,TSW,2021-04-01T00:00:00,Referred,32.73645833,-117.1572028,,,3,1,Balboa Park,,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,Parks and Rec: please clear debris from crumbling retaining wall from roadway on Quince,SS-001857,SS-001857
3302155,,40300398947,2021-04-01T19:20:00,7,Sidewalk Repair Issue,TSW,,In Process,32.6901269,-117.024219,,,4,44,Skyline-Paradise Hills,,Web,,"Long overdue, Very Old, Cracked and Raised an 1"" or more corner resident street sidewalk in front and side street with pits, grass weeds pushing up and around, major tripping hazard for neighbors, children and pedestrians.  Needs to be torn up, resurfaced and repainted red, stenciled faded out ""No Parking Fire Lane"".  Priority repair before an accident happen.  Thank you for your support...see 2 pictures, rest were to big to add.  Please come out to my address to see the damage. Thanks again.",SS-017393-SE1,SS-017393
3302156,,,2021-04-01T19:20:00,5,Encampment,Neighborhood Policing,2021-04-07T00:00:00,Closed,32.75001109,-117.1711976,894 W Washington St,92123,3,42,Uptown,,Mobile,,Encampment,SS-001857,SS-001857
3302157,,,2021-04-01T19:20:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.74262772,-117.1219234,3534 Felton St,,3,28,North Park,,Mobile,,Missed recycling service pick up,,
3302158,,,2021-04-01T19:21:00,1,OTHER,TSW,2021-04-02T00:00:00,Referred,32.73645,-117.1568445,,,3,1,Balboa Park,,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,Please remove this bike lock,SS-001857,SS-001857
3302159,,,2021-04-01T19:22:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.7469008,-117.1227296,"3767 33rd St, San Diego, CA 92104, USA",,3,28,North Park,,Web,,The recycling on my block was not picked up today.  There are 4 or 5 other recycling bins on this block also waiting for pickup.,,
3302160,,,2021-04-01T19:22:00,1,OTHER,TSW,2021-04-02T00:00:00,Referred,32.73567809,-117.1566223,,,3,1,Balboa Park,BALBOA PARK,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,Unpermitted trail building,SS-001857,SS-001857
3302161,,,2021-04-01T19:23:00,1,Graffiti Removal,TSW,2021-04-02T00:00:00,Referred,32.73627847,-117.1568594,,,3,1,Balboa Park,BALBOA PARK,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,Graffiti,SS-001857,SS-001857
3302162,,,2021-04-01T19:23:00,7,Graffiti Removal,TSW,,In Process,32.747575,-117.1933833,,,2,14,Midway-Pacific Highway,,Mobile,,,SS-001857,SS-001857
3302163,,,2021-04-01T19:23:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.82899352,-117.1923818,4541 Chateau Dr,,6,6,Clairemont Mesa,,Mobile,,Trash not picked up during normal schedule.,,
3302164,,,2021-04-01T19:24:00,0,Shared Mobility Device,ESD Complaint/Report,2021-04-01T00:00:00,Referred,32.76360533,-117.2511579,2801?2813 Mission Blvd,,2,18,Mission Beach,,Mobile,This report has been referred to Sweep at sd@sweepcrew.com,Scooters just abandoned in the street,,
3302165,3286401,,2021-04-01T19:24:00,7,Graffiti Removal - Code Enforcement,TSW,,In Process,32.74803842,-117.1932057,,,3,24,Old Town San Diego,,Mobile,,,SS-001857,SS-001857
3302166,,,2021-04-01T19:25:00,7,Graffiti Removal,TSW,,In Process,32.736305,-117.1567917,,,3,1,Balboa Park,,Mobile,,Graffiti on reflector above guardrail. 2nd or 3rd request.,SS-001857,SS-001857
3302167,,,2021-04-01T19:25:00,6,Illegal Dumping,ESD Complaint/Report,2021-04-07T00:00:00,Closed,32.74079966,-117.160762,"419 Upas St, San Diego, CA 92103",92103,3,42,Uptown,,Mobile,,Trash all over sidewalk,,
3302168,,,2021-04-01T19:26:00,7,Graffiti Removal,TSW,,In Process,32.74690752,-117.193603,,,2,14,Midway-Pacific Highway,,Mobile,,,SS-012983,SS-012983
3302170,,,2021-04-01T19:28:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.8106618,-117.1846894,"5136 Mt Ararat Dr, San Diego, Ca 92111, Usa",,6,6,Clairemont Mesa,,Mobile,,Recycling not picked up on Wednesday,,
3302171,,,2021-04-01T19:29:00,0,Graffiti Removal - Code Enforcement,TSW,2021-04-02T00:00:00,Referred,32.79757,-117.2396,,,2,27,Pacific Beach,,Mobile,This report has been referred to Graffiti ? SDGE Poles and Boxes at aesgraffitihotline4sdge@yahoo.com,,SS-012495,SS-012495
3302172,,,2021-04-01T19:29:00,1,OTHER,TSW,2021-04-02T00:00:00,Referred,32.73649667,-117.1569222,,,3,1,Balboa Park,,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,Non-native and invasive weeds within native plant canyon. Please have them removed as they are a fire risk (fuel).,SS-001857,SS-001857
3302173,,,2021-04-01T19:30:00,0,Other,TSW,2021-04-01T00:00:00,Referred,32.86010682,-117.189223,,,1,99,University,,Mobile,This report has been referred to Vector Control Program at vector@sdcounty.ca.gov,"vector control for ?abandoned? pool.  The sole owner/occupant of this house suffered a stroke last year and no longer lives in the house.  Family does stop by to check on things, but as the weather warms up, mosquitoes will again become a nuisance/hazard.  This report is a request to have the city provide mosquito fish, as they did last summer.  Thanks",SS-001857,SS-001857
3302174,,,2021-04-01T19:31:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.7439527,-117.1392284,"3604 Texas St, San Diego, CA 92104, USA",,3,28,North Park,,Web,,My recycling can did not get pick up today.  We live on a corner so our can is on Dwight St.,,
3302175,,,2021-04-01T19:31:00,1,OTHER,TSW,2021-04-02T00:00:00,Referred,32.7365,-117.1569278,,,3,1,Balboa Park,,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,"Pedestrians, hikers, etc., have no safe way to get to and from the trail here on Quince Dr. At least add signs?",SS-001857,SS-001857
3302177,,,2021-04-01T19:33:00,0,Graffiti Removal,TSW,2021-04-02T00:00:00,Referred,32.90571943,-117.144608,,,6,15,Mira Mesa,MESA VERDE NP,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,,SS-001857,SS-001857
3302178,,,2021-04-01T19:33:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.6777743,-117.0513422,"2492 Bali Cove, San Diego, CA 92139, USA",,4,44,Skyline-Paradise Hills,,Web,,Recycle bins were not picked up on my entire street Bali Cove,,
3302179,,,2021-04-01T19:35:00,7,Graffiti Removal,TSW,,In Process,32.84679123,-117.2738244,,,1,10,La Jolla,,Mobile,,,SS-028200,SS-028200
3302180,,,2021-04-01T19:36:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.74126855,-117.1248687,3409 32nd St,,3,28,North Park,,Mobile,,Recycle trash not picked up on 32nd north of Upas,,
3302181,,,2021-04-01T19:37:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.7467267,-117.1402854,"3760 Louisiana St, San Diego, CA 92104, USA",,3,28,North Park,,Web,,"Blue recycling bins not emptied, entire block, both sides of street",,
3302182,,,2021-04-01T19:38:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.744547,-117.1318822,3613 Granada Ave,,3,28,North Park,,Mobile,,Missed recycling pick up,,
3302184,,,2021-04-01T19:41:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.7467406,-117.1381255,"3760 Arizona St, San Diego, CA 92104, USA",,3,28,North Park,,Web,,Missed recycling container pickup,,
3302186,3301456,,2021-04-01T19:44:00,7,Encampment,Neighborhood Policing,,In Process,32.70864295,-117.1495124,318 16th St,92123,3,4,Downtown,,Mobile,,Large encampments that are impeding sidewalk access.,SS-001857,SS-001857
3302187,3273553,,2021-04-01T19:44:00,7,Encampment,Neighborhood Policing,,In Process,32.71035685,-117.1486216,470 17th St,92123,3,4,Downtown,,Mobile,,Large encampments that are impeding sidewalk access.,SS-001857,SS-001857
3302188,,40300398969,2021-04-01T19:45:00,1,Traffic Signal On Flash,TSW,2021-04-02T00:00:00,Closed,32.80702037,-117.1444889,,,7,35,Serra Mesa,,Phone,,4 WAY FLASH- E IVANHOE NOT IVANHOE,SG-200932,SX-004075-005
3302189,3282947,,2021-04-01T19:45:00,6,Encampment,Neighborhood Policing,2021-04-07T00:00:00,Closed,32.70832719,-117.1490546,"1642 K ST, San Diego, CA 92101, USA",92123,3,4,Downtown,,Mobile,,Large encampments that are impeding sidewalk access.,SS-001857,SS-001857
3302190,,40300399003,2021-04-01T19:47:00,7,Street Light Out,TSW,,In Process,32.75530025,-117.1181611,,,3,59,Mid-City:Normal Heights,,Mobile,,Lights out 3400 & 3504 El Cajon Blvd.,PL-342074,SX-009933-003
3302191,,,2021-04-01T19:47:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.7312245,-117.1283366,"2433 San Marcos Ave, San Diego, CA 92104, USA",,3,28,North Park,,Web,,Recycling was not picked up,,
3302192,,,2021-04-01T19:49:00,4,Missed Collection,ESD Complaint/Report,2021-04-05T00:00:00,Closed,32.74472354,-117.1251628,3654 32nd St,,3,28,North Park,,Mobile,,Recycling not picked up,,
3302193,,,2021-04-01T19:50:00,7,Encampment,Neighborhood Policing,2021-04-08T00:00:00,Closed,32.70523832,-117.1517997,1313 National Ave,92123,3,4,Downtown,,Mobile,,Large encampments that are impeding sidewalk access.,SS-001857,SS-001857
3302194,,,2021-04-01T19:50:00,0,Shared Mobility Device,ESD Complaint/Report,2021-04-01T00:00:00,Referred,32.76537654,-117.2512781,2885?2899 Mission Blvd,,2,18,Mission Beach,,Mobile,This report has been referred to Sweep at sd@sweepcrew.com,Scooters abandon on the sidewalk,,
3302195,,,2021-04-01T19:50:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.7286702,-117.1074679,"2155 Crenshaw St, San Diego, CA 92105, USA",,9,56,Mid-City:City Heights,,Web,,"Trash receptacle was on the curb on Wednesday, 3/31/21, but wasn't ever collected Thursday, 4/1/21.",,
3302196,,,2021-04-01T19:50:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.74458254,-117.1326929,3611 Utah St,,3,28,North Park,,Mobile,,Missed Recycling Collection,,
3302197,3297681,,2021-04-01T19:51:00,7,Encampment,Neighborhood Policing,2021-04-08T00:00:00,Closed,32.70567364,-117.1521879,1344 National Ave,92123,3,4,Downtown,,Mobile,,Large encampments that are impeding sidewalk access.,SS-001857,SS-001857
3302198,,40300399011,2021-04-01T19:51:00,7,Pothole,TSW,,In Process,32.84589783,-117.024017,,,7,7,East Elliott,,Mobile,,Potholes at intersection,SS-017754-PV1,SS-017754-PV1
3302199,3273085,,2021-04-01T19:52:00,7,Encampment,Neighborhood Policing,,In Process,32.71374667,-117.157425,800?816 Eighth Ave,92123,3,4,Downtown,,Mobile,,Multiple encampments blocking sidewalk access,SS-001857,SS-001857
3302200,3270018,,2021-04-01T19:53:00,6,Encampment,Neighborhood Policing,2021-04-07T00:00:00,Closed,32.71368861,-117.1569881,815 E St,92123,3,4,Downtown,,Mobile,,Multiple encampments blocking sidewalk access.,SS-001857,SS-001857
3302201,,,2021-04-01T19:53:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.7177044,-117.1372983,"2643 B St, San Diego, CA 92102, USA",,3,8,Greater Golden Hill,,Web,,Recycle not collected,,
3302202,,,2021-04-01T19:54:00,1,Missed Collection,ESD Complaint/Report,2021-04-02T00:00:00,Closed,32.7286702,-117.1074679,"2155 Crenshaw St, San Diego, CA 92105, USA",,9,56,Mid-City:City Heights,,Web,,"Yard waste can was left on the curb on Wednesday 3/31/21, but wasn't collected on Thursday 4/1/21.",,
3302203,,,2021-04-01T19:54:00,0,Other,TSW,2021-04-01T00:00:00,Referred,32.92350916,-117.1303906,,,6,15,Mira Mesa,BREEN NP,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,Park lights not on at dark (7:55p and not on),SS-001857,SS-001857
3302204,,,2021-04-01T19:56:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.7477611,-117.134449,"3805 Pershing Ave, San Diego, CA 92104, USA",,3,28,North Park,,Web,,Recycling for my house was not picked up. It appeared that all the neighbors around me also had missed pickups.,,
3302205,,40300399004,2021-04-01T19:56:00,4,Street Light Out,TSW,2021-04-05T00:00:00,Closed,32.8604681,-117.1895898,,,1,99,University,,Web,,Please email tomcartier@gmail.com regarding the status of the Report #02940212,PL-324059,SS-026226-001
3302206,,,2021-04-01T19:59:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.74639991,-117.1324137,2842 Gunn Street,,3,28,North Park,,Mobile,,Missed recycling bin collection,,
3302207,,,2021-04-01T20:09:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.7237297,-117.1258089,"1722 32nd St, San Diego, CA 92102, USA",,3,8,Greater Golden Hill,,Web,,"Missed trash and recycling today, 4/1/21.",,
3302209,,40300398949,2021-04-01T20:10:00,0,Street Sweeping,TSW,2021-04-02T00:00:00,Closed,32.58066188,-117.0948292,,,8,25,Otay Mesa-Nestor,,Mobile,,Auto glass in the middle of the road,SS-010215,SS-010215
3302210,,,2021-04-01T20:10:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.7303558,-117.1247059,"2336 Bancroft St, San Diego, CA 92104, USA",,3,28,North Park,,Web,,Green and regular garbage was picked up today but blue garbage was missed.  When should I put it out again?  It's very full.,,
3302212,,,2021-04-01T20:10:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.5812527,-117.0555719,"842 Grissom St, San Diego, CA 92154, USA",,8,25,Otay Mesa-Nestor,,Web,,Recycle pickup was missed on the whole street of Grissom St,,
3302213,,,2021-04-01T20:10:00,7,72 Hour Violation,Parking,,New,32.76109808,-117.0717998,4605 Alice Street,92123,9,38,College Area,,Mobile,,"Abandoned Vehicle - no license plates, 4 flat tires",SS-001857,SS-001857
3302214,,,2021-04-01T20:11:00,6,Encampment,Neighborhood Policing,2021-04-07T00:00:00,Closed,32.7177515,-117.1566624,"888 B ST, San Diego, CA 92101, USA",92123,3,4,Downtown,,Mobile,,Multiple encampments on 9th Avenue & B Street.,SS-001857,SS-001857
3302215,,40300398946,2021-04-01T20:13:00,7,Pothole,TSW,,In Process,32.75004075,-117.1608236,,,3,42,Uptown,,Mobile,,Potholes,SS-028297-PV1,SS-028297-PV1
3302217,,,2021-04-01T20:26:00,4,Missed Collection,ESD Complaint/Report,2021-04-05T00:00:00,Closed,32.7409086,-117.1321511,"2873 Upas St, San Diego, CA 92104, USA",,3,28,North Park,,Web,,Missed recycling pickup.,,
3302218,,,2021-04-01T20:27:00,1,Missed Collection,ESD Complaint/Report,2021-04-02T00:00:00,Closed,32.75718938,-117.1346409,2717 Meade Avenue,,3,28,North Park,,Mobile,,Missed recycling collection,,
3302219,,,2021-04-01T20:28:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.73769637,-117.1332482,3103 28th St,,3,28,North Park,,Mobile,,Missed Collection of Recycling,,
3302220,,,2021-04-01T20:28:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.7324604,-117.1231203,"2535 33rd St, San Diego, CA 92104, USA",,3,28,North Park,,Web,,Recycle (Blue Bin) was not collected...  Looks like they missed the entire street,,
3302221,,,2021-04-01T20:33:00,0,Shared Mobility Device,ESD Complaint/Report,2021-04-01T00:00:00,Referred,32.71004376,-117.1692542,1 Market Place,,3,4,Downtown,,Mobile,This report has been referred to Sweep at sd@sweepcrew.com,Lyft,,
3302222,,,2021-04-01T20:33:00,1,Missed Collection,ESD Complaint/Report,2021-04-02T00:00:00,Closed,32.73923723,-117.1301688,2951?2975 Thorn St,,3,28,North Park,,Mobile,,Missed recycling collection,,
3302223,,,2021-04-01T20:33:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.7303625,-117.1250276,"2335 32nd St, San Diego, CA 92104, USA",,3,28,North Park,,Web,,Recycling was not collected today as scheduled.,,
3302224,,,2021-04-01T20:34:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.842403,-117.1855237,"4902 Diane Ct, San Diego, CA 92117, USA",,6,6,Clairemont Mesa,,Web,,missed recycle bin,,
3302225,,,2021-04-01T20:36:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.7324105,-117.1253493,"3195 Maple St, San Diego, CA 92104, USA",,3,28,North Park,,Web,,recycling was never picked up today,,
3302227,,,2021-04-01T20:38:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.70509491,-117.0671096,190 61st Street,,4,11,Encanto Neighborhoods,,Mobile,,Missed Trash Collection,,
3302228,,,2021-04-01T20:39:00,7,72 Hour Violation,Parking,,New,32.56055236,-116.9705567,7931 Airway Rd,92154,8,26,Otay Mesa,,Mobile,,Abandoned boat,SS-001914,SS-001914
3302229,,40300398948,2021-04-01T20:41:00,1,Traffic Signal Light Out,TSW,2021-04-02T00:00:00,Closed,32.74852531,-117.1564542,,,3,42,Uptown,,Mobile,,Westbound University at 9th yellow light out on vertical pole,SG-201470,SX-010665-001
3302230,,40300398994,2021-04-01T20:44:00,1,Traffic Signal On Flash,TSW,2021-04-02T00:00:00,Closed,32.90757231,-117.1713128,,,6,15,Mira Mesa,,Phone,,RED FLASH,SG-200773,SX-002995-001
3302232,3299519,,2021-04-01T20:46:00,7,Encampment,Neighborhood Policing,2021-04-08T00:00:00,Closed,32.80016118,-117.238541,1701 Garnet Avenue,92109,2,27,Pacific Beach,,Mobile,,Encampment,SS-011891,SS-011891
3302233,,40300398889,2021-04-01T20:46:00,0,Pothole,TSW,2021-04-02T00:00:00,Closed,32.98060278,-117.0777798,,,5,3,Carmel Mountain Ranch,,Mobile,,Nasty potholes,SS-006413-PV1,SS-006413-PV1
3302234,,,2021-04-01T20:46:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.7071031,-117.0346525,"448 Ringwood Dr, San Diego, CA 92114, USA",,4,44,Skyline-Paradise Hills,,Web,,Hello I  found out late today that our trash not been pick up but the neighbor trashed been picked up. I do not know the reason. Our black trash bin still outside in front our house. Please have someone to come tomorrow and pick it up.Thank you. By Emely  Lego Murtaza,,
3302235,,,2021-04-01T20:47:00,4,Citizen Contact,Parking,2021-04-06T00:00:00,Closed,32.7184,-117.16242,"1430 01ST AV, San Diego, CA 92101, USA",92101,3,4,Downtown,,Mobile,,HUGE group of bikers loitering and playing loud music on 1st and ash,SS-000027,SS-000027
3302236,3302233,,2021-04-01T20:48:00,0,Pothole,TSW,2021-04-02T00:00:00,Closed,32.98049647,-117.0779122,,,5,3,Carmel Mountain Ranch,,Mobile,,Nastiest Pothole,SS-006413-PV1,SS-006413-PV1
3302237,,40300398985,2021-04-01T20:50:00,7,Drain Maintenance ,TSW,,In Process,32.94329274,-117.082903,"VERANDA CT & TRAILBROOK LN,, 92128",92128,5,5,Sabre Springs,,Phone,,SKATEBOARD IN STORMDRAIN. VANESSA 858-436-5217,IN21843,SS-030624
3302238,,40300398957,2021-04-01T20:50:00,7,Street Light Out,TSW,,In Process,32.73761722,-117.2241844,,,2,30,Peninsula,,Mobile,,Street lights not on,PL-344559,SX-011977-001
3302239,,,2021-04-01T20:54:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.7474346,-117.134449,"3793 Pershing Ave, San Diego, CA 92104, USA",,3,28,North Park,,Web,,"Rrecyled garbage not picked up on our block, including our house",,
3302240,,,2021-04-01T20:54:00,7,Encampment,Neighborhood Policing,,In Process,32.71666919,-117.1556523,C St,92101,3,4,Downtown,,Mobile,,Giant mountain of crap with someone living under it on the corner of 10th and c for months. They pop out every once in a while to shit or piss in my driveway.,SS-000317,SS-000317
3302241,,40300398987,2021-04-01T20:55:00,7,Pothole,TSW,,In Process,32.73648,-117.15735,,,3,1,Balboa Park,BALBOA PARK,Mobile,,Damaged roadway on Quince Dr,SS-022512-PV1,SS-022512-PV1
3302242,,40300398986,2021-04-01T20:55:00,2,Traffic Signal Light Out,TSW,2021-04-03T00:00:00,Closed,32.76990674,-117.150076,,,7,19,Mission Valley,,Mobile,,"At Camino De La Reina and Westfield Drey, there is a yellow light out on the SE corner for eastbound traffic. Also there's a left turn signal on the NW corner for northbound traffic that has a red arrow out and a green arrow that's dying. They are all shown in the circles in the picture.",SG-200059,SS-005740-001
3302243,,,2021-04-01T20:58:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.71704219,-117.1359677,1101 27th St,,3,8,Greater Golden Hill,,Mobile,,Recycling has not picked up,,
3302244,,,2021-04-01T21:03:00,4,Encampment,Neighborhood Policing,2021-04-05T00:00:00,Closed,32.70157593,-117.1343348,2256 Ocean View Boulevard,92113,8,37,Southeastern San Diego,,Mobile,,Abandoned car,SS-020300,SS-020300
3302245,,,2021-04-01T21:03:00,7,Illegal Discharge,Storm Water Code Enforcement,,New,32.70945093,-117.1501153,"1520 J St, San Diego, CA 92101",92101,3,4,Downtown,,Mobile,,"Illegal discharge from about 1520 J St , south on 15th St, west on K St to the storm drain on K St at 14th",SS-014381,SS-014381
3302246,,,2021-04-01T21:06:00,4,Encampment,Neighborhood Policing,2021-04-05T00:00:00,Closed,32.70157226,-117.1341414,2266 Ocean View Boulevard,92113,8,37,Southeastern San Diego,,Mobile,,Abandoned Car,SS-020300,SS-020300
3302247,3284048,,2021-04-01T21:07:00,7,Pothole,TSW,,In Process,32.70634167,-117.1494612,,,3,4,Downtown,,Mobile,,Pothole,SS-000424-PV1,SS-000424-PV1
3302248,,,2021-04-01T21:08:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.7323469,-117.1236948,"2528 33rd St, San Diego, CA 92104, USA",,3,28,North Park,,Web,,Missed bin pick up,,
3302249,,,2021-04-01T21:10:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.67449365,-117.0515462,6441 Gross St,,4,44,Skyline-Paradise Hills,,Mobile,,Missed collections,,
3302250,,,2021-04-01T21:12:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.58209863,-117.0569984,773 Saugerties Ave,,8,25,Otay Mesa-Nestor,,Mobile,,Missies recycle pick up,,
3302251,,40300399000,2021-04-01T21:13:00,7,Paint Striping - Maintain,TSW,,In Process,32.71886312,-117.154269,,,3,4,Downtown,,Mobile,,The lane lines on A St between 11th and Park are faded and confusing.,SS-001570,SS-001570
3302252,,40300398988,2021-04-01T21:14:00,1,Traffic Signal Light Out,TSW,2021-04-02T00:00:00,Closed,32.74258702,-117.2095969,,,2,14,Midway-Pacific Highway,,Mobile,,Street light turning into liberty Station is out. Left turn signal is out.,SG-201530,SX-011459-001
3302253,,,2021-04-01T21:14:00,7,Missed Collection,ESD Complaint/Report,,In Process,32.6687167,-117.0477561,"3033 Plato Dr, San Diego, CA 92139, USA",,4,44,Skyline-Paradise Hills,,Web,,"Reccyle can was placed out side at 7:00 pm pm Wednesday, March 31st Thursday  is a regular pick up day.  However the whole block was missed.  Do not have enough room in can to wait until next pickup which is 2 weeks away.  Need to have it picked up ASAP.",,
3302254,3276622,,2021-04-01T21:19:00,7,Paint Striping - Maintain,TSW,,In Process,32.71883517,-117.1551803,,,3,4,Downtown,,Mobile,,The lane lines are faded and the design is questionable on A St between 10th and 11th,SS-001569,SS-001569
3302255,,,2021-04-01T21:19:00,7,72 Hour Violation,Parking,,New,32.76153,-117.1267,"4515 Cleveland Ave, San Diego, CA 92116, USA",92116,3,59,Mid-City:Normal Heights,,Web,,"Vespa parked outside for over 10 days , owners have a garage and are a constant nuisance. Vehicle covered in tarp with no intention to use",SS-007374,SS-007374
